Postaja,Leto,Mesec,SO2
lj center,2015,Okt,2
amp gaji,2015,Okt,6
zelena trava,2015,Okt,4
ljubljana bezigrad,2015,Nov,6
celje,2015,Nov,9
trbovlje,2015,Nov,8
zagorje,2015,Nov,3
hrastnik,2015,Nov,4
vnajnarje,2015,Nov,4
sostanj,2015,Nov,1
topolsica,2015,Nov,5
zavodnje,2015,Nov,2
veliki vrh,2015,Nov,2
graska gora,2015,Nov,3
velenje,2015,Nov,2
pesje,2015,Nov,6
skale,2015,Nov,4
kovk,2015,Nov,6
dobovec,2015,Nov,6
kum,2015,Nov,3
ravenska vas,2015,Nov,8
sv. mohor,2015,Nov,5
lj center,2015,Nov,3
amp gaji,2015,Nov,7
zelena trava,2015,Nov,3
ljubljana bezigrad,2015,Dec,7.0
celje,2015,Dec,8.0
trbovlje,2015,Dec,6.0
zagorje,2015,Dec,3.0
hrastnik,2015,Dec,3.0
vnajnarje,2015,Dec,5.0
sostanj,2015,Dec,
topolsica,2015,Dec,1.0
zavodnje,2015,Dec,4.0
veliki vrh,2015,Dec,5.0
graska gora,2015,Dec,3.0
velenje,2015,Dec,2.0
pesje,2015,Dec,9.0
skale,2015,Dec,4.0
kovk,2015,Dec,1.0
dobovec,2015,Dec,2.0
kum,2015,Dec,2.0
ravenska vas,2015,Dec,6.0
sv. mohor,2015,Dec,4.0
lj center,2015,Dec,2.0
amp gaji,2015,Dec,8.0
zelena trava,2015,Dec,3.0
lj bezigrad,2016,Jan,5.0
celje,2016,Jan,8.0
trbovlje,2016,Jan,11.0
zagorje,2016,Jan,5.0
hrastnik,2016,Jan,8.0
iskrba,2016,Jan,0.5
vnajnarje,2016,Jan,5.0
sostanj,2016,Jan,3.0
topolsica,2016,Jan,2.0
zavodnje,2016,Jan,5.0
veliki vrh,2016,Jan,3.0
graska gora,2016,Jan,4.0
velenje,2016,Jan,5.0
pesje,2016,Jan,9.0
skale,2016,Jan,4.0
kovk,2016,Jan,6.0
dobovec,2016,Jan,6.0
kum,2016,Jan,3.0
ravenska vas,2016,Jan,6.0
sv. mohor,2016,Jan,4.0
lj center,2016,Jan,1.0
amp gaji,2016,Jan,5.0
lj bezigrad,2016,Feb,7.0
celje,2016,Feb,4.0
trbovlje,2016,Feb,8.0
zagorje,2016,Feb,5.0
hrastnik,2016,Feb,5.0
iskrba,2016,Feb,0.1
vnajnarje,2016,Feb,3.0
sostanj,2016,Feb,0.0
topolsica,2016,Feb,4.0
zavodnje,2016,Feb,0.0
veliki vrh,2016,Feb,4.0
graska gora,2016,Feb,2.0
velenje,2016,Feb,4.0
pesje,2016,Feb,9.0
skale,2016,Feb,4.0
kovk,2016,Feb,3.0
dobovec,2016,Feb,7.0
kum,2016,Feb,7.0
ravenska vas,2016,Feb,5.0
sv. mohor,2016,Feb,4.0
lj center,2016,Feb,1.0
amp gaji,2016,Feb,3.0
lj bezigrad,2016,Mar,7.0
celje,2016,Mar,6.0
trbovlje,2016,Mar,6.0
zagorje,2016,Mar,7.0
hrastnik,2016,Mar,7.0
iskrba,2016,Mar,0.4
vnajnarje,2016,Mar,2.0
sostanj,2016,Mar,1.0
topolsica,2016,Mar,2.0
zavodnje,2016,Mar,0.0
veliki vrh,2016,Mar,4.0
graska gora,2016,Mar,2.0
velenje,2016,Mar,3.0
pesje,2016,Mar,10.0
skale,2016,Mar,4.0
kovk,2016,Mar,4.0
dobovec,2016,Mar,7.0
kum,2016,Mar,3.0
ravenska vas,2016,Mar,8.0
sv. mohor,2016,Mar,4.0
lj center,2016,Mar,1.0
amp gaji,2016,Mar,4.0
lj bezigrad,2016,Apr,7.0
celje,2016,Apr,6.0
trbovlje,2016,Apr,4.0
zagorje,2016,Apr,4.0
hrastnik,2016,Apr,4.0
iskrba,2016,Apr,0.4
vnajnarje,2016,Apr,0.0
sostanj,2016,Apr,2.0
topolsica,2016,Apr,2.0
zavodnje,2016,Apr,2.0
veliki vrh,2016,Apr,5.0
graska gora,2016,Apr,3.0
velenje,2016,Apr,3.0
pesje,2016,Apr,5.0
skale,2016,Apr,4.0
kovk,2016,Apr,5.0
dobovec,2016,Apr,7.0
kum,2016,Apr,5.0
ravenska vas,2016,Apr,5.0
sv. mohor,2016,Apr,4.0
lj center,2016,Apr,2.0
amp gaji,2016,Apr,5.0
lj bezigrad,2016,Maj,8.0
celje,2016,Maj,8.0
trbovlje,2016,Maj,8.0
zagorje,2016,Maj,7.0
hrastnik,2016,Maj,4.0
iskrba,2016,Maj,0.3
vnajnarje,2016,Maj,2.0
sostanj,2016,Maj,1.0
topolsica,2016,Maj,1.0
zavodnje,2016,Maj,1.0
veliki vrh,2016,Maj,2.0
graska gora,2016,Maj,2.0
velenje,2016,Maj,3.0
pesje,2016,Maj,4.0
skale,2016,Maj,4.0
kovk,2016,Maj,6.0
dobovec,2016,Maj,7.0
kum,2016,Maj,6.0
ravenska vas,2016,Maj,9.0
sv. mohor,2016,Maj,0.0
lj center,2016,Maj,1.0
amp gaji,2016,Maj,5.0
lj bezigrad,2016,Jun,6.0
celje,2016,Jun,5.0
trbovlje,2016,Jun,4.0
zagorje,2016,Jun,3.0
hrastnik,2016,Jun,5.0
iskrba,2016,Jun,0.2
vnajnarje,2016,Jun,1.0
sostanj,2016,Jun,2.0
topolsica,2016,Jun,2.0
zavodnje,2016,Jun,2.0
veliki vrh,2016,Jun,2.0
graska gora,2016,Jun,4.0
velenje,2016,Jun,4.0
pesje,2016,Jun,4.0
skale,2016,Jun,4.0
kovk,2016,Jun,8.0
dobovec,2016,Jun,10.0
kum,2016,Jun,6.0
ravenska vas,2016,Jun,8.0
sv. mohor,2016,Jun,0.0
lj center,2016,Jun,2.0
amp gaji,2016,Jun,4.0
lj bezigrad,2016,Jul,5.0
celje,2016,Jul,3.0
trbovlje,2016,Jul,7.0
zagorje,2016,Jul,4.0
hrastnik,2016,Jul,7.0
iskrba,2016,Jul,0.3
vnajnarje,2016,Jul,2.0
sostanj,2016,Jul,3.0
topolsica,2016,Jul,3.0
zavodnje,2016,Jul,4.0
veliki vrh,2016,Jul,4.0
graska gora,2016,Jul,5.0
velenje,2016,Jul,4.0
pesje,2016,Jul,5.0
skale,2016,Jul,4.0
kovk,2016,Jul,9.0
dobovec,2016,Jul,12.0
kum,2016,Jul,5.0
ravenska vas,2016,Jul,6.0
sv. mohor,2016,Jul,5.0
lj center,2016,Jul,1.0
amp gaji,2016,Jul,2.0
lj bezigrad,2016,Avg,4.0
celje,2016,Avg,4.0
trbovlje,2016,Avg,7.0
zagorje,2016,Avg,2.0
hrastnik,2016,Avg,7.0
iskrba,2016,Avg,0.2
vnajnarje,2016,Avg,3.0
sostanj,2016,Avg,1.0
topolsica,2016,Avg,4.0
zavodnje,2016,Avg,4.0
veliki vrh,2016,Avg,1.0
graska gora,2016,Avg,3.0
velenje,2016,Avg,5.0
pesje,2016,Avg,6.0
skale,2016,Avg,6.0
kovk,2016,Avg,4.0
dobovec,2016,Avg,6.0
kum,2016,Avg,3.0
ravenska vas,2016,Avg,4.0
sv. mohor,2016,Avg,5.0
lj center,2016,Avg,3.0
amp gaji,2016,Avg,3.0
lj bezigrad,2016,Sep,3.0
celje,2016,Sep,6.0
trbovlje,2016,Sep,11.0
zagorje,2016,Sep,3.0
hrastnik,2016,Sep,6.0
iskrba,2016,Sep,0.4
vnajnarje,2016,Sep,3.0
sostanj,2016,Sep,3.0
topolsica,2016,Sep,5.0
zavodnje,2016,Sep,4.0
veliki vrh,2016,Sep,4.0
graska gora,2016,Sep,4.0
velenje,2016,Sep,1.0
pesje,2016,Sep,3.0
skale,2016,Sep,6.0
kovk,2016,Sep,7.0
dobovec,2016,Sep,11.0
kum,2016,Sep,2.0
ravenska vas,2016,Sep,6.0
sv. mohor,2016,Sep,4.0
lj center,2016,Sep,2.0
amp gaji,2016,Sep,4.0
lj bezigrad,2016,Okt,3.0
celje,2016,Okt,9.0
trbovlje,2016,Okt,7.0
zagorje,2016,Okt,4.0
hrastnik,2016,Okt,6.0
iskrba,2016,Okt,0.1
vnajnarje,2016,Okt,5.0
sostanj,2016,Okt,3.0
topolsica,2016,Okt,5.0
zavodnje,2016,Okt,2.0
veliki vrh,2016,Okt,2.0
graska gora,2016,Okt,4.0
velenje,2016,Okt,4.0
pesje,2016,Okt,5.0
skale,2016,Okt,7.0
kovk,2016,Okt,5.0
dobovec,2016,Okt,6.0
kum,2016,Okt,6.0
ravenska vas,2016,Okt,5.0
sv. mohor,2016,Okt,3.0
lj center,2016,Okt,1.0
amp gaji,2016,Okt,4.0
lj bezigrad,2016,Nov,9.0
celje,2016,Nov,5.0
trbovlje,2016,Nov,9.0
zagorje,2016,Nov,4.0
hrastnik,2016,Nov,6.0
iskrba,2016,Nov,0.2
vnajnarje,2016,Nov,3.0
sostanj,2016,Nov,3.0
topolsica,2016,Nov,4.0
zavodnje,2016,Nov,2.0
veliki vrh,2016,Nov,1.0
graska gora,2016,Nov,5.0
velenje,2016,Nov,5.0
pesje,2016,Nov,7.0
skale,2016,Nov,7.0
kovk,2016,Nov,5.0
dobovec,2016,Nov,4.0
kum,2016,Nov,7.0
ravenska vas,2016,Nov,5.0
sv. mohor,2016,Nov,4.0
lj center,2016,Nov,1.0
amp gaji,2016,Nov,5.0
lj bezigrad,2016,Dec,8.0
celje,2016,Dec,7.0
trbovlje,2016,Dec,6.0
zagorje,2016,Dec,7.0
hrastnik,2016,Dec,5.0
iskrba,2016,Dec,0.3
vnajnarje,2016,Dec,3.0
sostanj,2016,Dec,2.0
topolsica,2016,Dec,2.0
zavodnje,2016,Dec,3.0
veliki vrh,2016,Dec,2.0
graska gora,2016,Dec,4.0
velenje,2016,Dec,2.0
pesje,2016,Dec,5.0
skale,2016,Dec,7.0
kovk,2016,Dec,4.0
dobovec,2016,Dec,9.0
kum,2016,Dec,7.0
ravenska vas,2016,Dec,9.0
sv. mohor,2016,Dec,4.0
lj center,2016,Dec,3.0
amp gaji,2016,Dec,6.0
lj bezigrad,2017,Jan,8.0
celje,2017,Jan,9.0
trbovlje,2017,Jan,5.0
zagorje,2017,Jan,8.0
hrastnik,2017,Jan,9.0
iskrba,2017,Jan,1.6
vnajnarje,2017,Jan,9.0
sostanj,2017,Jan,2.0
topolsica,2017,Jan,3.0
zavodnje,2017,Jan,3.0
veliki vrh,2017,Jan,4.0
graska gora,2017,Jan,6.0
velenje,2017,Jan,3.0
pesje,2017,Jan,9.0
skale,2017,Jan,10.0
kovk,2017,Jan,11.0
dobovec,2017,Jan,14.0
kum,2017,Jan,6.0
ravenska vas,2017,Jan,7.0
sv. mohor,2017,Jan,6.0
lj center,2017,Jan,1.0
ce gaji,2017,Jan,7.0
lj bezigrad,2017,Feb,9.0
celje,2017,Feb,9.0
trbovlje,2017,Feb,11.0
zagorje,2017,Feb,5.0
hrastnik,2017,Feb,6.0
iskrba,2017,Feb,0.9
vnajnarje,2017,Feb,7.0
sostanj,2017,Feb,4.0
topolsica,2017,Feb,3.0
zavodnje,2017,Feb,2.0
veliki vrh,2017,Feb,2.0
graska gora,2017,Feb,8.0
velenje,2017,Feb,4.0
pesje,2017,Feb,7.0
skale,2017,Feb,8.0
kovk,2017,Feb,9.0
dobovec,2017,Feb,10.0
kum,2017,Feb,7.0
ravenska vas,2017,Feb,9.0
sv. mohor,2017,Feb,5.0
lj center,2017,Feb,2.0
ce gaji,2017,Feb,6.0
lj bezigrad,2017,Mar,6.0
celje,2017,Mar,5.0
trbovlje,2017,Mar,8.0
zagorje,2017,Mar,3.0
hrastnik,2017,Mar,6.0
iskrba,2017,Mar,0.3
vnajnarje,2017,Mar,7.0
sostanj,2017,Mar,4.0
topolsica,2017,Mar,5.0
zavodnje,2017,Mar,5.0
veliki vrh,2017,Mar,5.0
graska gora,2017,Mar,6.0
velenje,2017,Mar,5.0
pesje,2017,Mar,8.0
skale,2017,Mar,5.0
kovk,2017,Mar,9.0
dobovec,2017,Mar,13.0
kum,2017,Mar,6.0
ravenska vas,2017,Mar,9.0
sv. mohor,2017,Mar,3.0
lj center,2017,Mar,3.0
ce gaji,2017,Mar,4.0
lj bezigrad,2017,Apr,5.0
celje,2017,Apr,7.0
trbovlje,2017,Apr,4.0
zagorje,2017,Apr,4.0
hrastnik,2017,Apr,4.0
iskrba,2017,Apr,0.2
vnajnarje,2017,Apr,8.0
sostanj,2017,Apr,5.0
topolsica,2017,Apr,4.0
zavodnje,2017,Apr,6.0
veliki vrh,2017,Apr,6.0
graska gora,2017,Apr,8.0
velenje,2017,Apr,6.0
pesje,2017,Apr,8.0
skale,2017,Apr,9.0
kovk,2017,Apr,11.0
dobovec,2017,Apr,11.0
kum,2017,Apr,6.0
ravenska vas,2017,Apr,8.0
sv. mohor,2017,Apr,4.0
lj center,2017,Apr,2.0
ce gaji,2017,Apr,4.0
lj bezigrad,2017,Maj,4.0
celje,2017,Maj,6.0
trbovlje,2017,Maj,3.0
zagorje,2017,Maj,3.0
hrastnik,2017,Maj,4.0
iskrba,2017,Maj,0.2
vnajnarje,2017,Maj,6.0
sostanj,2017,Maj,5.0
topolsica,2017,Maj,7.0
zavodnje,2017,Maj,3.0
veliki vrh,2017,Maj,4.0
graska gora,2017,Maj,8.0
velenje,2017,Maj,3.0
pesje,2017,Maj,6.0
skale,2017,Maj,7.0
kovk,2017,Maj,12.0
dobovec,2017,Maj,12.0
kum,2017,Maj,5.0
ravenska vas,2017,Maj,8.0
sv. mohor,2017,Maj,4.0
lj center,2017,Maj,3.0
ce gaji,2017,Maj,4.0
lj bezigrad,2017,Jun,3.0
celje,2017,Jun,7.0
trbovlje,2017,Jun,2.0
zagorje,2017,Jun,3.0
hrastnik,2017,Jun,4.0
iskrba,2017,Jun,0.4
vnajnarje,2017,Jun,2.0
sostanj,2017,Jun,3.0
topolsica,2017,Jun,5.0
zavodnje,2017,Jun,3.0
veliki vrh,2017,Jun,6.0
graska gora,2017,Jun,7.0
velenje,2017,Jun,6.0
pesje,2017,Jun,6.0
skale,2017,Jun,8.0
kovk,2017,Jun,
dobovec,2017,Jun,
kum,2017,Jun,
ravenska vas,2017,Jun,
sv. mohor,2017,Jun,4.0
lj center,2017,Jun,0.0
ce gaji,2017,Jun,2.0
lj bezigrad,2017,Jul,4.0
celje,2017,Jul,4.0
trbovlje,2017,Jul,2.0
zagorje,2017,Jul,3.0
hrastnik,2017,Jul,5.0
iskrba,2017,Jul,0.4
vnajnarje,2017,Jul,5.0
sostanj,2017,Jul,3.0
topolsica,2017,Jul,7.0
zavodnje,2017,Jul,2.0
veliki vrh,2017,Jul,4.0
graska gora,2017,Jul,8.0
velenje,2017,Jul,4.0
pesje,2017,Jul,6.0
skale,2017,Jul,6.0
kovk,2017,Jul,
dobovec,2017,Jul,
kum,2017,Jul,
ravenska vas,2017,Jul,
sv. mohor,2017,Jul,5.0
lj center,2017,Jul,1.0
ce gaji,2017,Jul,2.0
lj bezigrad,2017,Avg,4.0
celje,2017,Avg,4.0
trbovlje,2017,Avg,3.0
zagorje,2017,Avg,3.0
hrastnik,2017,Avg,5.0
iskrba,2017,Avg,0.3
vnajnarje,2017,Avg,4.0
sostanj,2017,Avg,4.0
topolsica,2017,Avg,5.0
zavodnje,2017,Avg,3.0
veliki vrh,2017,Avg,4.0
graska gora,2017,Avg,9.0
velenje,2017,Avg,5.0
pesje,2017,Avg,8.0
skale,2017,Avg,8.0
kovk,2017,Avg,
dobovec,2017,Avg,
kum,2017,Avg,
ravenska vas,2017,Avg,
sv. mohor,2017,Avg,4.0
lj center,2017,Avg,1.0
ce gaji,2017,Avg,3.0
lj bezigrad,2017,Sep,3.0
celje,2017,Sep,2.0
trbovlje,2017,Sep,4.0
zagorje,2017,Sep,3.0
hrastnik,2017,Sep,6.0
iskrba,2017,Sep,0.2
vnajnarje,2017,Sep,6.0
sostanj,2017,Sep,1.0
topolsica,2017,Sep,4.0
zavodnje,2017,Sep,2.0
veliki vrh,2017,Sep,3.0
graska gora,2017,Sep,6.0
velenje,2017,Sep,5.0
pesje,2017,Sep,8.0
skale,2017,Sep,6.0
kovk,2017,Sep,
dobovec,2017,Sep,
kum,2017,Sep,
ravenska vas,2017,Sep,
sv. mohor,2017,Sep,3.0
lj center,2017,Sep,1.0
ce gaji,2017,Sep,4.0
lj bezigrad,2017,Okt,3.0
celje,2017,Okt,4.0
trbovlje,2017,Okt,4.0
zagorje,2017,Okt,1.0
hrastnik,2017,Okt,5.0
iskrba,2017,Okt,0.1
vnajnarje,2017,Okt,7.0
sostanj,2017,Okt,3.0
topolsica,2017,Okt,5.0
zavodnje,2017,Okt,3.0
veliki vrh,2017,Okt,5.0
graska gora,2017,Okt,5.0
velenje,2017,Okt,4.0
pesje,2017,Okt,7.0
skale,2017,Okt,7.0
kovk,2017,Okt,
dobovec,2017,Okt,
kum,2017,Okt,
ravenska vas,2017,Okt,
sv. mohor,2017,Okt,3.0
lj center,2017,Okt,2.0
ce gaji,2017,Okt,6.0
lj bezigrad,2017,Nov,4.0
celje,2017,Nov,7.0
trbovlje,2017,Nov,6.0
zagorje,2017,Nov,1.0
hrastnik,2017,Nov,5.0
iskrba,2017,Nov,0.2
vnajnarje,2017,Nov,6.0
sostanj,2017,Nov,3.0
topolsica,2017,Nov,6.0
zavodnje,2017,Nov,4.0
veliki vrh,2017,Nov,4.0
graska gora,2017,Nov,5.0
velenje,2017,Nov,4.0
pesje,2017,Nov,6.0
skale,2017,Nov,8.0
kovk,2017,Nov,
dobovec,2017,Nov,
kum,2017,Nov,
ravenska vas,2017,Nov,
sv. mohor,2017,Nov,3.0
lj center,2017,Nov,1.0
ce gaji,2017,Nov,9.0
lj bezigrad,2017,Dec,7.0
celje,2017,Dec,9.0
trbovlje,2017,Dec,5.0
zagorje,2017,Dec,2.0
hrastnik,2017,Dec,5.0
iskrba,2017,Dec,0.1
vnajnarje,2017,Dec,5.0
sostanj,2017,Dec,2.0
topolsica,2017,Dec,6.0
zavodnje,2017,Dec,3.0
veliki vrh,2017,Dec,6.0
graska gora,2017,Dec,6.0
velenje,2017,Dec,4.0
pesje,2017,Dec,5.0
skale,2017,Dec,9.0
kovk,2017,Dec,
dobovec,2017,Dec,
kum,2017,Dec,
ravenska vas,2017,Dec,
sv. mohor,2017,Dec,2.0
lj center,2017,Dec,2.0
ce gaji,2017,Dec,11.0
lj bezigrad,2018,Jan,6.0
celje,2018,Jan,7.0
trbovlje,2018,Jan,4.0
zagorje,2018,Jan,3.0
hrastnik,2018,Jan,3.0
iskrba,2018,Jan,
vnajnarje,2018,Jan,8.0
sostanj,2018,Jan,3.0
topolsica,2018,Jan,6.0
zavodnje,2018,Jan,3.0
veliki vrh,2018,Jan,5.0
graska gora,2018,Jan,5.0
velenje,2018,Jan,5.0
pesje,2018,Jan,6.0
skale,2018,Jan,10.0
sv. mohor,2018,Jan,3.0
lj center,2018,Jan,2.0
ce gaji,2018,Jan,10.0
lj bezigrad,2018,Feb,5.0
celje,2018,Feb,9.0
trbovlje,2018,Feb,4.0
zagorje,2018,Feb,3.0
hrastnik,2018,Feb,4.0
iskrba,2018,Feb,
vnajnarje,2018,Feb,12.0
sostanj,2018,Feb,7.0
topolsica,2018,Feb,3.0
zavodnje,2018,Feb,3.0
veliki vrh,2018,Feb,11.0
graska gora,2018,Feb,6.0
velenje,2018,Feb,4.0
pesje,2018,Feb,9.0
skale,2018,Feb,10.0
sv. mohor,2018,Feb,4.0
lj center,2018,Feb,1.0
ce gaji,2018,Feb,9.0
lj bezigrad,2018,Mar,5.0
celje,2018,Mar,11.0
trbovlje,2018,Mar,6.0
zagorje,2018,Mar,4.0
hrastnik,2018,Mar,4.0
iskrba,2018,Mar,1.0
vnajnarje,2018,Mar,
sostanj,2018,Mar,2.0
topolsica,2018,Mar,2.0
zavodnje,2018,Mar,6.0
veliki vrh,2018,Mar,5.0
graska gora,2018,Mar,8.0
velenje,2018,Mar,5.0
pesje,2018,Mar,10.0
skale,2018,Mar,10.0
sv. mohor,2018,Mar,5.0
lj center,2018,Mar,0.0
ce gaji,2018,Mar,8.0
lj bezigrad,2018,Apr,2.0
celje,2018,Apr,6.0
trbovlje,2018,Apr,4.0
zagorje,2018,Apr,4.0
hrastnik,2018,Apr,4.0
iskrba,2018,Apr,1.0
vnajnarje,2018,Apr,
sostanj,2018,Apr,2.0
topolsica,2018,Apr,3.0
zavodnje,2018,Apr,3.0
veliki vrh,2018,Apr,2.0
graska gora,2018,Apr,6.0
velenje,2018,Apr,4.0
pesje,2018,Apr,10.0
skale,2018,Apr,8.0
sv. mohor,2018,Apr,4.0
lj center,2018,Apr,1.0
ce gaji,2018,Apr,5.0
lj bezigrad,2018,Maj,2.0
celje,2018,Maj,8.0
trbovlje,2018,Maj,5.0
zagorje,2018,Maj,4.0
hrastnik,2018,Maj,4.0
iskrba,2018,Maj,1.0
vnajnarje,2018,Maj,
sostanj,2018,Maj,3.0
topolsica,2018,Maj,6.0
zavodnje,2018,Maj,4.0
veliki vrh,2018,Maj,10.0
graska gora,2018,Maj,3.0
velenje,2018,Maj,4.0
pesje,2018,Maj,8.0
skale,2018,Maj,3.0
sv. mohor,2018,Maj,5.0
lj center,2018,Maj,1.0
ce gaji,2018,Maj,4.0
lj bezigrad,2018,Jun,2.0
celje,2018,Jun,8.0
trbovlje,2018,Jun,6.0
zagorje,2018,Jun,4.0
hrastnik,2018,Jun,1.0
iskrba,2018,Jun,1.0
vnajnarje,2018,Jun,
sostanj,2018,Jun,3.0
topolsica,2018,Jun,3.0
zavodnje,2018,Jun,3.0
veliki vrh,2018,Jun,14.0
graska gora,2018,Jun,4.0
velenje,2018,Jun,5.0
pesje,2018,Jun,9.0
skale,2018,Jun,3.0
sv. mohor,2018,Jun,6.0
lj center,2018,Jun,0.0
ce gaji,2018,Jun,6.0
lj bezigrad,2018,Jul,2.0
celje,2018,Jul,9.0
trbovlje,2018,Jul,3.0
zagorje,2018,Jul,4.0
hrastnik,2018,Jul,1.0
iskrba,2018,Jul,0.0
vnajnarje,2018,Jul,
sostanj,2018,Jul,2.0
topolsica,2018,Jul,3.0
zavodnje,2018,Jul,1.0
veliki vrh,2018,Jul,9.0
graska gora,2018,Jul,5.0
velenje,2018,Jul,6.0
pesje,2018,Jul,1.0
skale,2018,Jul,2.0
sv. mohor,2018,Jul,5.0
lj center,2018,Jul,1.0
ce gaji,2018,Jul,6.0
lj bezigrad,2018,Avg,1.0
celje,2018,Avg,5.0
trbovlje,2018,Avg,4.0
zagorje,2018,Avg,5.0
hrastnik,2018,Avg,2.0
iskrba,2018,Avg,1.0
vnajnarje,2018,Avg,
sostanj,2018,Avg,3.0
topolsica,2018,Avg,5.0
zavodnje,2018,Avg,4.0
veliki vrh,2018,Avg,7.0
graska gora,2018,Avg,5.0
velenje,2018,Avg,4.0
pesje,2018,Avg,3.0
skale,2018,Avg,2.0
sv. mohor,2018,Avg,5.0
lj center,2018,Avg,1.0
ce gaji,2018,Avg,9.0
lj bezigrad,2018,Sep,4.0
celje,2018,Sep,4.0
trbovlje,2018,Sep,4.0
zagorje,2018,Sep,8.0
hrastnik,2018,Sep,3.0
iskrba,2018,Sep,2.0
vnajnarje,2018,Sep,
sostanj,2018,Sep,3.0
topolsica,2018,Sep,4.0
zavodnje,2018,Sep,5.0
veliki vrh,2018,Sep,3.0
graska gora,2018,Sep,3.0
velenje,2018,Sep,4.0
pesje,2018,Sep,2.0
skale,2018,Sep,3.0
sv. mohor,2018,Sep,6.0
lj center,2018,Sep,2.0
ce gaji,2018,Sep,5.0
lj bezigrad,2018,Okt,6.0
celje,2018,Okt,4.0
trbovlje,2018,Okt,3.0
zagorje,2018,Okt,6.0
hrastnik,2018,Okt,5.0
iskrba,2018,Okt,1.0
vnajnarje,2018,Okt,
sostanj,2018,Okt,2.0
topolsica,2018,Okt,3.0
zavodnje,2018,Okt,5.0
veliki vrh,2018,Okt,9.0
graska gora,2018,Okt,6.0
velenje,2018,Okt,5.0
pesje,2018,Okt,4.0
skale,2018,Okt,6.0
sv. mohor,2018,Okt,6.0
lj center,2018,Okt,2.0
ce gaji,2018,Okt,3.0
lj bezigrad,2018,Nov,5.0
celje,2018,Nov,3.0
trbovlje,2018,Nov,4.0
zagorje,2018,Nov,4.0
hrastnik,2018,Nov,5.0
iskrba,2018,Nov,1.0
vnajnarje,2018,Nov,
sostanj,2018,Nov,2.0
topolsica,2018,Nov,4.0
zavodnje,2018,Nov,3.0
veliki vrh,2018,Nov,3.0
graska gora,2018,Nov,3.0
velenje,2018,Nov,4.0
pesje,2018,Nov,3.0
skale,2018,Nov,3.0
sv. mohor,2018,Nov,6.0
lj center,2018,Nov,2.0
ce gaji,2018,Nov,3.0
lj bezigrad,2018,Dec,6.0
celje,2018,Dec,6.0
trbovlje,2018,Dec,3.0
zagorje,2018,Dec,5.0
hrastnik,2018,Dec,6.0
iskrba,2018,Dec,2.0
vnajnarje,2018,Dec,
sostanj,2018,Dec,1.0
topolsica,2018,Dec,2.0
zavodnje,2018,Dec,2.0
veliki vrh,2018,Dec,3.0
graska gora,2018,Dec,4.0
velenje,2018,Dec,3.0
pesje,2018,Dec,2.0
skale,2018,Dec,4.0
sv. mohor,2018,Dec,6.0
lj center,2018,Dec,1.0
ce gaji,2018,Dec,5.0
lj bezigrad,2019,Jan,7.0
celje,2019,Jan,4.0
trbovlje,2019,Jan,5.0
zagorje,2019,Jan,3.0
hrastnik*,2019,Jan,2.0
iskrba,2019,Jan,0.6
sostanj,2019,Jan,2.0
topolsica,2019,Jan,4.0
zavodnje,2019,Jan,4.0
veliki vrh,2019,Jan,4.0
graska gora,2019,Jan,4.0
velenje,2019,Jan,3.0
pesje,2019,Jan,2.0
skale,2019,Jan,6.0
sv. mohor,2019,Jan,5.0
lj center,2019,Jan,9.0
ce gaji,2019,Jan,8.0
lj bezigrad,2019,Feb,5.0
celje,2019,Feb,3.0
trbovlje,2019,Feb,5.0
zagorje,2019,Feb,3.0
hrastnik*,2019,Feb,2.0
iskrba,2019,Feb,0.8
sostanj,2019,Feb,3.0
topolsica,2019,Feb,6.0
zavodnje,2019,Feb,4.0
veliki vrh,2019,Feb,4.0
graska gora,2019,Feb,4.0
velenje,2019,Feb,3.0
pesje,2019,Feb,3.0
skale,2019,Feb,5.0
sv. mohor,2019,Feb,6.0
lj center,2019,Feb,4.0
ce gaji,2019,Feb,6.0
lj bezigrad,2019,Mar,2.0
celje,2019,Mar,6.0
trbovlje,2019,Mar,5.0
zagorje,2019,Mar,3.0
hrastnik*,2019,Mar,1.0
iskrba,2019,Mar,0.6
sostanj,2019,Mar,2.0
topolsica,2019,Mar,4.0
zavodnje,2019,Mar,4.0
veliki vrh,2019,Mar,3.0
graska gora,2019,Mar,4.0
velenje,2019,Mar,3.0
pesje,2019,Mar,3.0
skale,2019,Mar,5.0
sv. mohor,2019,Mar,6.0
lj center,2019,Mar,3.0
ce gaji,2019,Mar,5.0
lj bezigrad,2019,Apr,3.0
celje,2019,Apr,3.0
trbovlje,2019,Apr,5.0
zagorje,2019,Apr,4.0
hrastnik*,2019,Apr,1.0
iskrba,2019,Apr,0.6
sostanj,2019,Apr,3.0
topolsica,2019,Apr,3.0
zavodnje,2019,Apr,4.0
veliki vrh,2019,Apr,2.0
graska gora,2019,Apr,4.0
velenje,2019,Apr,5.0
pesje,2019,Apr,4.0
skale,2019,Apr,6.0
sv. mohor,2019,Apr,6.0
lj center,2019,Apr,4.0
ce gaji,2019,Apr,10.0
lj bezigrad,2019,Maj,5.0
celje,2019,Maj,5.0
trbovlje,2019,Maj,6.0
zagorje,2019,Maj,3.0
hrastnik*,2019,Maj,1.0
iskrba,2019,Maj,0.5
sostanj,2019,Maj,3.0
topolsica,2019,Maj,4.0
zavodnje,2019,Maj,2.0
veliki vrh,2019,Maj,2.0
